025,0189,สาขาแจ้งวัฒนะ 14,CHAENG WATTHANA 14 BRANCH,25330824
025,0192,สาขาถนนพระรามที่ 4 (คลองเตย),THANON PHRARAM THI 4 (KLONGTEOI)  BRANCH,25330914
025,0193,สาขาบ่อพลอย,BO PHLOI BRANCH,25330921
025,0194,สาขาบ้านโรงโป๊ะ,BAN RONG PO BRANCH,25330928
025,0197,สาขาทุ่งใหญ่,THUNG YAI BRANCH,25331026
025,0198,สาขาบิ๊กซี วงศ์สว่าง,BIG C WONGSAWANG BRANCH,25331026
025,0201,สาขาปราจีนบุรี,PRACHIN BURI BRANCH,25331126
025,0202,สาขาหนองคาย,NONG KHAI BRANCH,25331130
025,0203,สาขาม่วงสามสิบ,MUANG SAMSIP  BRANCH,25331203
025,0204,สาขาสุขุมวิท 23,SUKHUMWIT 23 BRANCH,25331207
025,0205,สาขาพัทลุง,PHATTHALUNG BRANCH,25331218
025,0206,สาขารัชดาภิเษก (ท่าพระ-ตากสิน),RATCHADAPHISEK (THAPHRA-TAKSIN) BRANCH,25331221
025,0207,สาขาเกาะสมุย,KO SAMUI BRANCH,25331221
025,0208,สาขากาญจนดิษฐ์,KANCHANADIT BRANCH,25331224
025,0210,สาขาป่าตอง,PATONG BRANCH,25340201
025,0211,สาขาถนนชยางกูร อุบลราชธานี,THANON CHAYANGKUN UBONRATCHATHANI BRANCH,25340208
025,0212,สาขาท่าเรือพระแท่น,THA RUA PHRA THAEN  BRANCH,25340301
025,0213,สาขากำแพงแสน,KAMPHAENG SAEN BRANCH,25340304
025,0214,สาขาสี่แยกวังหิน,SIYAEK WANG HIN BRANCH,25340322
025,0215,สาขาหนองบัว อุดรธานี,NONGBUA UDONTHANI BRANCH,25340322
025,0217,สาขาทับปุด,THAP PUT BRANCH,25340426
025,0218,สาขาบางบอน,BANGBON BRANCH,25340517
025,0219,สาขาพะเยา,PHAYAO BRANCH,25340527
025,0220,สาขาถนนช้างคลาน เชียงใหม่,THANON CHANG KHLAN CHIANG MAI BRANCH,25340529
025,0221,สาขาหนองประทีป เชียงใหม่,NONG PRATHIP CHIANG MAI BRANCH,25340531
025,0222,สาขาหล่มสัก,LOM SAK BRANCH,25340607
025,0223,สาขาบางมูลนาก,BANG MUN NAK BRANCH,25340610
025,0226,สาขาบิ๊กซี ศรีนครินทร์,BIG C SRINAKARIN BRANCH,25340802
025,0227,สาขาถนนศรีภูวนารถ หาดใหญ่,THANON SI PHUWANAT HAT YAI BRANCH,25340809
025,0228,สาขาอุทัยธานี,UTHAI THANI BRANCH,25340816
025,0229,สาขามาบตาพุด,MAP TA PHUT BRANCH,25340823
025,0230,สาขาปทุมธานี,PATHUM THANI BRANCH,25340823
025,0231,สาขาสัตหีบ,SATTAHIP BRANCH,25340826
025,0232,สาขาสัมมากร เพลส รามคำแหง 110,SAMMAKORN PLACE RAMKHAMHAENG 11 BRANCH,25340906
025,0233,สาขาวงเวียนสระแก้ว ลพบุรี,WONG WIEN SA KAEO LOP BURI  BRANCH,25340927
025,0237,สาขาถนนสวรรค์วิถี นครสวรรค์,THANON SAWANWITHI NAKHON SAWAN BRANCH,25341118
025,0238,สาขาสุไหงโก-ลก,SUNGAI KOLOK BRANCH,25341129
025,0239,บิ๊กซี สุวินทวงศ์,BIG C SUWINTAWONG BRANCH,25341209
025,0240,สาขาลาดบัวหลวง,LAT BUA LUANG  BRANCH,25350127
025,0241,สาขาถนนติวานนท์ (คลองบางตลาด),THANON TIWANON (KHLONG BANG TALAT) BRANCH,25350131
025,0242,สาขากระบี่,KRABI BRANCH,25350211
025,0243,สาขาประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN BRANCH,25350214
025,0244,สาขาท่ายาง,THA YANG BRANCH,25350217
025,0245,สาขาถนนสุขุมวิท ชลบุรี,THANON SUKHUMWIT CHOLBURI BRANCH,25350306
025,0246,สาขาแม่ฮ่องสอน,MAE HONG SON BRANCH,25350316
025,0247,สาขาพังงา,PHANGNGA BRANCH,25350327
025,0248,สาขาบางมด,BANG MOT BRANCH,25350424
025,0249,สาขาเลย,LOEI BRANCH,25350515
025,0250,สาขาสวนอุตสาหกรรมโรจนะ,ROJANA INDUSTRIAL PARK  BRANCH,25350529
025,0251,สาขาถนนราษฎร์บูรณะ (บางปะกอก),THANON RAT BURANA(BANGPAKOK) BRANCH,25350605
025,0252,สาขาถนนเจริญนคร ซอย 4,THANON CHAROEN NAKHON SOI 4 BRANCH,25350626
025,0253,สาขาศูนย์การค้าฟอร์จูนทาวน์,FORTUNE TOWN BRANCH,25350731
025,0254,สาขาอ่าวอุดม,AO UDOM BRANCH,25350731
025,0255,สาขาซอยทองหล่อ,SOI THONG LO BRANCH,25350828
025,0256,สาขาลุมพินี,LUMPINI BRANCH,25350925
025,0257,สาขาโพธาราม,PHOTHARAM BRANCH,25350925
025,0258,สาขานวนคร,NAVANAKORN BRANCH,25351030
025,0259,สาขาสามเหลี่ยมดินแดง,SAM LIAM DIN DAENG BRANCH,25351120
025,0260,สาขากะเฉด,KACHET BRANCH,25351127
025,0262,สาขาถนนรามคำแหง 19,THANON RAMKHAMHAENG 19 BRANCH,25351211
025,0263,สาขาบางบัวทอง,BANG BUA THONG BRANCH,25360122
025,0264,สาขาลาดกระบัง,LAT KRABANG BRANCH,25360219
025,0265,สาขาถนนนวมินทร์,THANON NAWAMIN BRANCH,25360305
025,0268,สาขาบางใหญ่,BANG YAI BRANCH,25360423
025,0269,สาขาสตูล,SATUN BRANCH,25360716
025,0271,บิ๊กซี อ่อนนุช,BIG C ONNUT Br.,25360723
025,0272,สาขาพิจิตร,PHICHIT BRANCH,25360730
025,0273,สาขาชะอำ,CHA-AM BRANCH,25360802
025,0275,สาขานครพนม,NAKHON PHANOM BRANCH,25360809
025,0276,สาขาถนนรามอินทรา กม.8,THANON RAM INDRA KM.8 BRANCH,25360813
025,0277,สาขาพนมสารคาม,PHANOM SARAKHAM BRANCH,25360813
025,0278,สาขาถนนสุรศักดิ์ 1 ศรีราชา,THANON SURASAK1 SIRACHA BRANCH,25360827
025,0279,สาขาถนนรถไฟ ราชบุรี,THANON ROT FAI RATCHABURI  BRANCH,25360917
025,0280,สาขาประชานิเวศน์ 1,PRACHA NIWET 1  BRANCH,25360924
025,0281,สาขาสระแก้ว,SA KAEO BRANCH,25361022
025,0282,สาขามะขามเตี้ย สุราษฎร์ธานี,MAKHAMTIA BRANCH,25361105
025,0283,สาขาตลาดสี่มุมเมือง,TALAT SI MUM MUANG BRANCH,25361112
025,0284,สาขาถนนรัชดาภิเษก (โอลิมเปียไทย ทาวเวอร์),THANON RATCHADAPHISEK(OLYMPIA THAI TOWER),25361119
025,0285,สาขาเพลินจิตทาวเวอร์,PLOENCHIT TOWER BRANCH,25361126
025,0287,สาขานครชัยศรี,NAKHON CHAISI BRANCH,25361203
025,0288,สาขาหางดง,HANG DONG  BRANCH,25361207
025,0289,สาขาซีคอน บางแค,SEACON BANGKAE BRANCH,25361209
025,0290,สาขาเซ็นทรัลพลาซา ลำปาง,CENTRAL PLAZA LAMPANG BRANCH,25361209
025,0292,สาขาถนนรังสิต-นครนายก (คลอง 2),THANON RANGSIT-NAKHON NAYOK  (KHLONG 2) BRANCH,25370218
025,0293,สาขาอ่างทอง,ANG THONG BRANCH,25370218
025,0294,สาขามุกดาหาร,MUKDAHAN BRANCH,25370318
025,0296,สาขาถนนเสรีไทย,THANON SERI THAI BRANCH,25370520
025,0297,สาขาถนนพูนผล ภูเก็ต,THANON POON PHOL PHUKET BRANCH,25370520
025,0298,สาขาเสนา,SENA BRANCH,25370603
025,0299,สาขาถนนบางนา-ตราด (เซ็นทรัลซิตี้),THANON BANG NA-TRAT(CENTRAL CITY) BRANCH,25370610
025,0300,สาขาถนนเพชรเกษม 55,THANON PHET KASEM 55 BRANCH,25370624
025,0301,สาขาถนนเทียมร่วมมิตร,THANON THIAM RUAM MIT BRANCH,25370708
025,0302,สาขาแม่สอด,MAE SOT BRANCH,25370715
025,0303,สาขาห้าแยกพ่อขุนเม็งราย,HA YAEK PHOKHUN MENGRAI  BRANCH,25370718
025,0304,สาขาถนนจอมทอง,THANON CHOM THONG BRANCH,25370722
025,0305,สาขาเทสโก้โลตัส จรัลสนิทวงศ์ 15,TESCO LOTUS CHARANSANITWONG 15 BRANCH,25370805
025,0307,สาขาถนนศรีนครินทร์-กรุงเทพกรีฑา,THANON SRINAKARIND-KRUNG THEP KRITHA BRANCH,25370826
025,0308,สาขาหนองแขม,NONGKHAEM BRANCH,25370909
025,0310,สาขาชุมพร,CHUMPHON BRANCH,25370912
025,0311,สาขาพาราไดซ์ พาร์ค,PARADISE PARK BRANCH,25370923
025,0312,สาขาถนนงามวงศ์วาน,THANON NGAM WONG WAN BRANCH,25371007
025,0313,สาขาถนนศรีนครินทร์-สุขุมวิท,THANON SRINAKARIND-SUKHUMWIT BRANCH,25371028
025,0314,สาขาหลังสวน,LANG SUAN BRANCH,25371028
025,0315,สาขาสะพานพระนั่งเกล้า,SAPHAN PRA NANGKLAO BRANCH,25371104
025,0316,สาขาถนนหายโศรก ร้อยเอ็ด,THANON HAISOKE ROI ET BRANCH,25371111
025,0318,สาขาลำพูน,LAMPHUN BRANCH,25371121
025,0319,สาขาเมญ่า เชียงใหม่,MAYA CHIANG MAI BRANCH,25371123
025,0320,สาขาถนนสุขุมวิท 71,THANON SUKHUMWIT 71 BRANCH,25371125
025,0322,สาขาลำนารายณ์,LAM NARAI BRANCH,25371209
025,0324,สาขาถนนรามอินทรา กม.2,THANON RAM INDRA KM.2 BRANCH,25371216
025,0325,สาขาสะพานจอมเกล้า เพชรบุรี,SAPHAN CHOM KLAO PHETCHABURI  BRANCH,25371216
025,0326,สาขาถนนวัดกิ่งแก้ว,THANON WAT KINGKAEO BRANCH,25380224
025,0328,สาขาถนนสาธุประดิษฐ์,THANON SATHU PRADIT BRANCH,25380407
025,0329,สาขาถนนแจ้งวัฒนะ (ซอฟต์แวร์ พาร์ค),THANON CHAENG WATTHANA (SOFTWARE PARK) BRANCH,25380609
025,0330,สาขาถนนประชาอุทิศ,THANON PRACHA UTHIT BRANCH,25380623
025,0331,สาขาแม่สาย,MAE SAI BRANCH,25380623
025,0332,สาขาถนนสรงประภา (ดอนเมือง),THANON SONG PRAPHA,25380707
025,0333,สาขาถนนบางนา-ตราด (อินเตอร์ลิงค์ ทาวเวอร์),TANON BANGNA TRAT (INTERLINK TOWER BRANCH),25380721
025,0334,สาขาถนนพัทยาใต้,THANON PATTAYA TAI BRANCH,25380721
025,0337,สาขาอ้อมน้อย,OM NOI BRANCH,25380825
025,0339,สาขาถนนศึกษาเจริญ เพชรบูรณ์,THANON SUEKSA CHAROEN PHETCHABOON,25380908
025,0341,สาขาท่าพระ ขอนแก่น,THA PHRA KHON KAEN  BRANCH,25380922
025,0342,สาขาถนนพระรามที่ 2 (เคหะธนบุรี 3),RAMA II (KHEHA THON BURI 3) BRANCH,25380929
025,0343,สาขาบางปะอิน,BANG PA-IN BRANCH,25381006
025,0344,สาขาพรานนก,PHRAN NOK BRANCH,25381013
025,0345,สาขาถนนบางขุนเทียน,THANON BANG KHUN THIAN BRANCH,25381027
025,0346,สาขามหาวิทยาลัยนเรศวร,NARESUAN UNIVERSITY BRANCH,25381027
025,0347,สาขาพรอมเมนาดา รีสอร์ท มอลล์ เชียงใหม่,PROMENADA RESORT MALL CHIANG MAI BRANCH,25381117
025,0348,สาขาถนนวิภาวดีรังสิต (ซันทาวเวอร์ส),THANON VIBHAVADIRANGSIT (SUNTOWERS),25411002
025,0349,สาขาแก่งคอย,KAENG KHOI BRANCH,25381124
025,0350,สาขาหนองแค,NONG KHAE BRANCH,25381127
025,0351,สาขาสุขุมวิท 103 (อุดมสุข),SUKHUMWIT 13 (UDOM SUK) BRANCH,25381201
025,0352,สาขาพระประโทน,PHRA PRATHON BRANCH,25381201
025,0353,สาขาบางสะพาน,BANG SAPHAN BRANCH,25381208
025,0354,สาขาถนนพระรามที่ 9-ศรีนครินทร์,RAMA IX-SRINAKARIND BRANCH,25381215
025,0355,สาขากบินทร์บุรี,KABIN BURI BRANCH,25381215
025,0356,สาขาถนนเทพกระษัตรี ภูเก็ต,THANON THEP KRASATTRI  PHUKET BRANCH,25381222
025,0357,สาขาถนนมิตรภาพ-แยกปักธงชัย,THANON MITTRAPHAP-YAER PAKTHONGCHAI,25390202
025,0358,สาขาสันกำแพง,SAN KAMPHAENS BRANCH,25390209
025,0361,สาขาถนนสุขุมวิท 63,THANON SUKHUMWIT 63 BRANCH,25390621
025,0362,สาขาบางปู,BANG PU BRANCH,25390719
025,0363,สาขาวารินชำราบ,WARIN CHAMRAP BRANCH,25390726
025,0365,สาขาหนองบัวลำภู,NONG BUA LAM PHU BRANCH,25390823
025,0366,สาขาถนนกาญจนวณิชย์ สงขลา,THANON KANCHANAWANIT SONGKHLA  BRANCH,25390906
025,0367,สาขาแม่ริม,MAE RIM BRANCH,25391004
025,0369,สาขาถนนแพรกษา สมุทรปราการ,THANON PHRAEKSA SAMUTPRAKAN BRANCH,25390927
025,0370,สาขาหัวทะเล นครราชสีมา,HUA THALE NAKHON RATCHASIMA BRANCH,25391011
025,0372,สาขาอำนาจเจริญ,AMNAT CHAROEN BRANCH,25391025
025,0373,สาขาถนนวัดกิ่งแก้ว (ราชาเทวะ),THANON WAT KINGKAEO (RACHA TEWA) BRANCH,25391108
025,0374,สาขามหาวิทยาลัยเกษตรศาสตร์,KASETSART UNIVERSITY BRANCH,25391115
025,0375,สาขาโพนสวรรค์,PHON SAWAN  BRANCH,25391122
025,0377,สาขาประตูน้ำพระอินทร์,PRATUNAM PHRA-IN BRANCH,25391129
025,0378,สาขาบางบ่อ,BANG BO BRANCH,25391206
025,0381,สาขาถนนรามอินทรา-วัชรพล,THANON RAM INDRA-VACHARAPHOL BRANCH,25391213
025,0384,สาขาถนนเจริญนคร ซอย 35,THANON CHAROEN NAKHON SOI 35  BRANCH,25391220
025,0385,สาขาศรีบรรพต,SI BANPHOT  BRANCH,25391220
025,0387,สาขาถนนบรมราชชนนี (ตลิ่งชัน),THANONBOROMARAJAJONANI(TALING CHAN) BRANCH,25391227
025,0388,สาขาถนนเทพารักษ์,THANON THEPHARAK BRANCH,25400124
025,0389,สาขาถนนสุขสวัสดิ์ 53,THANON SUKSAWAT 53 BRANCH,25400131
025,0390,สาขาถนนพัฒนาการคูขวาง นครศรีธรรมราช,THANON PHATTHANAKAN KHUKHWANG,25400214
025,0391,สาขาถนนมิตรภาพ ขอนแก่น,THANON MITTRAPHAP KHONKAEN,25400220
025,0392,สาขาถนนโชตนา เชียงใหม่,THANON CHOTANA CHIANGMAI BRANCH,25400321
025,0393,สาขาบิ๊กซี สุพรรณบุรี,BIG C SUPHANBURI BRANCH,25400425
025,0394,สาขาถนนบรมราชชนนี (ปิ่นเกล้า),THANON BOROMARAJAJONANI (PINKLAO) BRANCH,25400509
025,0395,สาขาถนนพหลโยธิน 26 (ตึกช้าง),THANON PHAHONYOTHIN 26 (ELEPHANT TOWER) BRANCH,25400530
025,0397,สาขาถนนสาทรเหนือ (เอ.ไอ-เซ็นเตอร์),THANON SATHON NUA (A.I.-CENTER) BRANCH,25400620
025,0399,สาขาถนนเอกาทศรฐ พิษณุโลก,THANON AKATOSAROT PHITSANULOK  BRANCH,25400623
025,0400,สาขาโชคชัย 4,CHOKCHAI 4 BRANCH,25400627
025,0401,สาขาถนนประชาราษฎร์สาย 1,THANON PRACHARAT SAI 1  BRANCH,25400725
025,0402,สาขานางรอง,NANG RONG BRANCH,25400822
025,0403,สาขาอ่อนนุช 69,ON NUJ 69  BRANCH,25400919
025,0404,สาขาถนนรัชดาภิเษก (เซ็นทรัล พระราม 3),THANON RATCHADAPHISEK(CENTRAL RAMA III) BRANCH,25401010
025,0405,สาขาเบตง,BETONG BRANCH,25401024
025,0407,สาขาถนนพหลโยธิน สระบุรี,THANON PHAHON YOTHIN SARABURI BRANCH,25410213
025,0408,สาขาฝาง,FANG BRANCH,25410227
025,0409,สาขาเนินเต็ง ชลบุรี,NOENTENG CHOLBURI BRANCH,25410313
025,0410,สาขาถนนกาญจนวณิชย์ หาดใหญ่,THANON KANCHANAWANIT HAT YAI BRANCH,25410327
025,0411,สาขาสี่แยกสนามบิน เชียงใหม่,SIYAEK SANAMBIN CHIANGMAI,25410410
025,0414,สาขาองครักษ์,ONG KHARAK,25410807
025,0415,สาขาถนนราษฎร์บรรจบ สมุทรสาคร,THANON RAT BANCHOP SAMUT SAKHON BRANCH,25410814
025,0416,สาขาถนนโพศรี อุดรธานี,THANON PHOSI UDONTHANI BRANCH,25410918
025,0417,สาขาถนนลำลูกกา (คลอง 2),THANON LAMLUKKA (KHLONG 2) BRANCH,25410925
025,0418,สาขามหาวิทยาลัยอัสสัมชัญ (ถนนบางนา-ตราด กม.26),ASSUMPTION UNIVERSITY(THANON BANGNA-TRAD KM.26)  BRANCH,25430623
025,0419,สาขามหาวิทยาลัยราชภัฏนครราชสีมา,NAKHON RATCHASIMA RAJABHAT UNIVERSITY  BRANCH,25440601
025,0421,สาขามหาวิทยาลัยราชภัฏสกลนคร,SAKON NAKNON RAJABHAT UNIVERSITY  BRANCH,25450425
025,0422,สาขามหาวิทยาลัยราชภัฏเชียงราย,CHIANGRAI  RAJABHAT UNIVERSITY  BRANCH,25450502
025,0423,สาขาหาดเฉวง,CHAWENG BEACH BRANCH,25450509
025,0424,สาขาเซ็นทรัลลาดพร้าว,CENTRAL LAT PHRAO  BRANCH,25450514
025,0425,สาขามหาวิทยาลัยอัสสัมชัญ (หัวหมาก),ASSUMPTION UNIVERSITY (HUA MARK)  BRANCH,25450516
025,0427,สาขามหาวิทยาลัยราชภัฏบุรีรัมย์,BURI RAM ่ RAJABHAT UNIVERSITY  BRANCH,25450530
025,0430,สาขาแม่น้ำ,BANK OF AYUDHYA PUBLIC COMPANY LIMITED MAE NAM  BRANCH,25451125
025,0433,สาขาอ่าวนาง กระบี่,AO NANG KRABI BRANCH,25460120
025,0434,สาขาไออาร์พีซี ระยอง,IRPC RAYONG  BRANCH,25460331
025,0435,สาขาสตาร์ไอทีเซ็นเตอร์ ระยอง,STAR IT CENTER RAYONG BRANCH,25460331
025,0436,สาขาเซ็นทรัลพระราม 2,CENTRAL RAMA II BRANCH,25460403
025,0437,สาขาเขาหลัก พังงา,KHAO LAK PHANG-NGA  BRANCH,25460418
025,0438,สาขามหาวิทยาลัยขอนแก่น,BANK OF AYUDHYA PUBLIC COMPANY LIMITED KHONKAEN UNIVERSITY  BRANCH,25460429
025,0439,สาขามหาวิทยาลัยราชภัฏลำปาง,LAMPANG RAJABHAT UNIVERSITY  BRANCH,25460509
025,0440,สาขาจุฬาลงกรณ์ 42,BANK OF AYUDHYA PUBLIC COMPANY LIMITED CHULALONGKORN 42  BRANCH,25460513
025,0441,สาขามหาวิทยาลัยราชภัฏอุบลราชธานี,UBON RATCHATHANI RAJABHAT UNIVERSITY  BRANCH,25460522
025,0442,สาขานิคมพัฒนา ระยอง,NIKHOM PHATTHANA RAYONG  BRANCH,25460729
025,0443,สาขานิคมอุตสาหกรรมอีสเทิร์นซีบอร์ด,EASTERN SEABOARD INDUSTRIAL ESTATE  BRANCH,25460729
025,0444,สาขาบิ๊กซี อุดรธานี,BIG C UDON THANI  BRANCH,25460807
025,0445,สาขาหาดละไม,LAMAI BEACH  BRANCH,25460829
025,0447,สาขาเทสโก้ โลตัส อมตะนคร ชลบุรี,TESCO LOTUS AMATA NAKORN CHONBURI BRANCH,25461030
025,0448,สาขาห้าแยกฉลอง ภูเก็ต,HA YAEK CHALONG PHUKET BRANCH,25461106
025,0449,สาขาเดอะมอลล์บางกะปิ,THE MALL BANG KAPI  BRANCH,25461118
025,0450,สาขาเดอะมอลล์บางแค,THE MALL BANG KHAE  BRANCH,25461120
025,0452,สาขานิคมอุตสาหกรรม 304 ปราจีนบุรี,34 INDUSTRIAL PARK PRACHIN BURI  BRANCH,25461218
025,0453,สาขามหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี,RAJAMANGALA UNIVERSITY OF TECHNOLOGY THANYABURI BRANCH,25470115
025,0456,สาขาอิมแพ็ค เมืองทองธานี,IMPACT MUANG THONG THANI BRANCH,25470129
025,0457,สาขาหาดกมลา ภูเก็ต,KAMALA BEACH PHUKET  BRANCH,25470507
025,0458,สาขาถนนสายเอเชีย นครสวรรค์,THANON SAI ASIA NAKHONSAWAN BRANCH,25470528
025,0459,สาขานิคมอุตสาหกรรมไฮเทค,HI-TECH INDUSTRIAL ESTATE  BRANCH,25470618
025,0460,สาขาสำนักงานประกันสังคม,SOCIAL SECURITY OFFICE  BRANCH,25470625
025,0461,สาขานิคมอุตสาหกรรมเวโกรว์,WELLGROW INDUSTRAIL ESTATE  BRANCH,25470730
025,0462,สาขาบลูพอร์ท หัวหินรีสอร์ท มอลล์,BLUPORT HUA HIN RESORT MALL BRANCH,25470806
025,0463,สาขาเดอะมอลล์ งามวงศ์วาน,THE MALL NGAM WONG WAN  BRANCH,25470824
025,0464,สาขาเทสโก้ โลตัส พัทยาเหนือ,TESCO LOTUS PATTAYA (NORTH)  BRANCH,25470827
025,0465,สาขาเซ็นทรัล เฟสติวัล ภูเก็ต,CENTRAL FESTIVAL PHUKET  BRANCH,25470903
025,0466,สาขาถนนราชวิถี นครปฐม,THANON RATCHAWITHI NAKHON PATHOM  BRANCH,25470928
025,0467,สาขาแฟชั่น ไอส์แลนด์,FASHION ISLAND  BRANCH,25471005
025,0469,สาขาถนนบางขุนเทียน-ชายทะเล,THANON BANG KHUN THIAN - CHAI THALE  BRANCH,25471012
025,0470,สาขาเกาะพีพี,PHI PHI ISLAND  BRANCH,25471015
025,0471,สาขาโรงพยาบาลเกษมราษฎร์ ประชาชื่น,KASEMRAD PRACHACHUEN HOSPITAL  BRANCH,25471026
025,0472,สาขาซอยเนินพลับหวาน พัทยา,SOI NOEN PLUB WAN PATTAYA  BRANCH,25471029
025,0473,สาขา เทสโก้ โลตัส ภูเก็ต,TESCO LOTUS PHUKET  BRANCH,25471105
025,0474,สาขาเจ-อเวนิว ทองหล่อ,J-AVENUE THONG LO  BRANCH,25471108
025,0475,สาขาเชิงทะเล ภูเก็ต,CHOENG THALE PHUKET  BRANCH,25471112
025,0476,สาขาถนนเฉลิมพระเกียรติ ภูเก็ต,THANON CHALOEM PHRA KIAT PHUKET  BRANCH,25471119
